time,ego_velocity,leader_velocity,ego_acceleration,leader_acceleration,space_gap
576.4,30.692156027187938,31.526,0.3873352298331362,0.24999999999992895,135.50146181382576
576.5,30.7310508611001,31.548,0.38894833912153226,0.21999999999993464,135.58400146941136
576.6,30.769841133499195,31.57,0.38790272399085995,0.21999999999997016,135.66485686968142
576.7,30.80829722344324,31.593,0.3845608994403693,0.22999999999994458,135.7440999518343
576.8,30.846238064647245,31.617,0.37940841204040876,0.24000000000022736,135.8218731874297
576.9,30.8835266239026,31.639,0.37288559255344983,0.21999999999993464,135.89818495300221
577.0,30.920026239794293,31.66,0.3649961589168532,0.20999999999996022,135.9729573098174
577.1,30.955615917591864,31.679,0.3558967779756136,0.18999999999994033,136.0461252019481
577.2,30.990177560738786,31.695,0.3456164314691428,0.15999999999998152,136.11753552803157
577.3,31.02358538883952,31.706,0.33407828100766446,0.11000000000009237,136.18689738055258
577.4,31.055685506259042,31.714,0.32100117419513463,0.079999999999973,136.25393383579765
577.5,31.086326104148313,31.721,0.30640597889264937,0.06999999999999858,136.3185832552773
577.6,31.115381913604686,31.727,0.29055809456366033,0.05999999999998863,136.38089785438967
577.7,31.142751607500696,31.733,0.2736969389600331,0.05999999999998863,136.44099117833443
577.8,31.168366355908237,31.733,0.25614748407564647,0.0,136.49873528016394
577.9,31.19212035244367,31.729,0.23753996535428362,-0.04000000000000426,136.55381094474635
578.0,31.213897750738376,31.72,0.21777398294700911,-0.08999999999998294,136.60596003958725
578.1,31.23356331923098,31.704,0.19665568492601596,-0.159999999999946,136.6547869860888
578.2,31.251262330874326,31.679,0.17699011643341436,-0.24999999999996447,136.69969570358353
578.3,31.26719144135332,31.649,0.15929110479007294,-0.3000000000002487,136.7401730149721
578.4,31.28152764078443,31.623,0.14336199431106564,-0.2599999999999389,136.77633706086522
578.5,31.294430220272428,31.603,0.12902579487995908,-0.19999999999995027,136.80883916781238
578.6,31.294430220272428,31.573,0.0,-0.29999999999994315,136.83819614578513
578.7,31.294430220272428,31.498,0.0,-0.7499999999998224,136.8623031237579
578.8,31.294430220272428,31.419,0.0,-0.7900000000007248,136.87871010173063
578.9,31.294430220272428,31.427,0.0,0.079999999999973,136.8915670797034
579.0,31.294430220272428,31.461,0.0,0.3399999999999119,136.90652405767617
579.1,31.294430220272428,31.494,0.0,0.32999999999993745,136.92483103564894
579.2,31.294430220272428,31.523,0.0,0.2899999999999332,136.9462380136217
579.3,31.294430220272428,31.55,0.0,0.2700000000002558,136.97044499159443
579.4,31.294430220272428,31.566,0.0,0.159999999999946,136.9968019695672
579.5,31.294430220272428,31.539,0.0,-0.2699999999999133,137.02260894753996
579.6,31.294430220272428,31.469,0.0,-0.6999999999998436,137.04356592551272
579.7,31.294430220272428,31.387,0.0,-0.819999999999821,137.05692290348549
579.8,31.294430220272428,31.28,0.0,-1.0700000000009664,137.06082988145823
579.9,31.294430220272428,31.148,0.0,-1.3199999999997143,137.052786859431
580.0,31.294430220272428,30.991,0.0,-1.5699999999996432,137.03029383740375
